Slug,Provider,Flavor,Category,CPU,RAM,Root volume,Extra volume number,Extra volume size,GPU,GPU model
c5.2xlarge32,Tencent Cloud,C5.2XLARGE32,Compute optimized,8,32.0GB,0,0,0,0,
c6.large8,Tencent Cloud,C6.LARGE8,Compute optimized,4,8.0GB,0,0,0,0,
c6.large16,Tencent Cloud,C6.LARGE16,Compute optimized,4,16.0GB,0,0,0,0,
c6.2xlarge16,Tencent Cloud,C6.2XLARGE16,Compute optimized,8,16.0GB,0,0,0,0,
c6.2xlarge32,Tencent Cloud,C6.2XLARGE32,Compute optimized,8,32.0GB,0,0,0,0,
cn3.large8,Tencent Cloud,CN3.LARGE8,Compute optimized,4,8.0GB,0,0,0,0,
cn3.large16,Tencent Cloud,CN3.LARGE16,Compute optimized,4,16.0GB,0,0,0,0,
cn3.2xlarge16,Tencent Cloud,CN3.2XLARGE16,Compute optimized,8,16.0GB,0,0,0,0,
cn3.2xlarge32,Tencent Cloud,CN3.2XLARGE32,Compute optimized,8,32.0GB,0,0,0,0,
d2.2xlarge32,Tencent Cloud,D2.2XLARGE32,Storage capacity,8,32.0GB,0,1,11176,0,
d3.2xlarge32,Tencent Cloud,D3.2XLARGE32,Storage capacity,8,32.0GB,0,4,1920,0,
i1medium8,Tencent Cloud,I1.MEDIUM8,Storage performance,2,8.0GB,0,0,0,0,
i1large16,Tencent Cloud,I1.LARGE16,Storage performance,4,16.0GB,0,0,0,0,
i12xlarge32,Tencent Cloud,I1.2XLARGE32,Storage performance,8,32.0GB,0,0,0,0,
i2.medium4,Tencent Cloud,I2.MEDIUM4,Storage performance,2,4.0GB,0,0,0,0,
i2.medium8,Tencent Cloud,I2.MEDIUM8,Storage performance,2,8.0GB,0,0,0,0,
i2.large8,Tencent Cloud,I2.LARGE8,Storage performance,4,8.0GB,0,0,0,0,
i2.large16,Tencent Cloud,I2.LARGE16,Storage performance,4,16.0GB,0,0,0,0,
i2.2xlarge8,Tencent Cloud,I2.2XLARGE8,Storage performance,8,8.0GB,0,0,0,0,
i2.2xlarge16,Tencent Cloud,I2.2XLARGE16,Storage performance,8,16.0GB,0,0,0,0,
i2.2xlarge24,Tencent Cloud,I2.2XLARGE24,Storage performance,8,24.0GB,0,0,0,0,
i2.2xlarge32,Tencent Cloud,I2.2XLARGE32,Storage performance,8,32.0GB,0,0,0,0,
i3.2xlarge32,Tencent Cloud,I3.2XLARGE32,Storage performance,8,32.0GB,0,1,3720,0,
it3.2xlarge32,Tencent Cloud,IT3.2XLARGE32,Storage performance,8,32.0GB,0,0,3720,0,
m3.small8,Tencent Cloud,M3.SMALL8,Memory optimized,1,8.0GB,0,0,0,0,
m3.medium16,Tencent Cloud,M3.MEDIUM16,Memory optimized,2,16.0GB,0,0,0,0,
m3.large32,Tencent Cloud,M3.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
m3.2xlarge64,Tencent Cloud,M3.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
m4.small8,Tencent Cloud,M4.SMALL8,Memory optimized,1,8.0GB,0,0,0,0,
m4.medium16,Tencent Cloud,M4.MEDIUM16,Memory optimized,2,16.0GB,0,0,0,0,
m4.large32,Tencent Cloud,M4.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
m4.2xlarge64,Tencent Cloud,M4.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
m5.small8,Tencent Cloud,M5.SMALL8,Memory optimized,1,8.0GB,0,0,0,0,
m5.medium16,Tencent Cloud,M5.MEDIUM16,Memory optimized,2,16.0GB,0,0,0,0,
m5.large32,Tencent Cloud,M5.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
m5.2xlarge64,Tencent Cloud,M5.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
m6.small8,Tencent Cloud,M6.SMALL8,Memory optimized,1,8.0GB,0,0,0,0,
m6.large32,Tencent Cloud,M6.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
m6.2xlarge64,Tencent Cloud,M6.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
m6ce.medium16,Tencent Cloud,M6ce.MEDIUM16,Memory optimized,2,16.0GB,0,0,0,0,
m6ce.large32,Tencent Cloud,M6ce.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
m6ce.2xlarge64,Tencent Cloud,M6ce.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
m6mp.large60,Tencent Cloud,M6mp.LARGE60,Memory optimized,4,60.0GB,0,0,0,0,
m6mp.2xlarge120,Tencent Cloud,M6mp.2XLARGE120,Memory optimized,8,120.0GB,0,0,0,0,
m6p.large16,Tencent Cloud,M6p.LARGE16,Memory optimized,4,16.0GB,0,0,0,0,
m6p.2xlarge32,Tencent Cloud,M6p.2XLARGE32,Memory optimized,8,32.0GB,0,0,0,0,
ma3.small8,Tencent Cloud,MA3.SMALL8,Memory optimized,1,8.0GB,0,0,0,0,
ma3.medium16,Tencent Cloud,MA3.MEDIUM16,Memory optimized,2,16.0GB,0,0,0,0,
ma3.large32,Tencent Cloud,MA3.LARGE32,Memory optimized,4,32.0GB,0,0,0,0,
ma3.large64,Tencent Cloud,MA3.LARGE64,Memory optimized,4,64.0GB,0,0,0,0,
ma3.2xlarge64,Tencent Cloud,MA3.2XLARGE64,Memory optimized,8,64.0GB,0,0,0,0,
s3.small1,Tencent Cloud,S3.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
s3.small2,Tencent Cloud,S3.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
s3.small4,Tencent Cloud,S3.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
s3.medium2,Tencent Cloud,S3.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
s3.medium4,Tencent Cloud,S3.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
s3.medium8,Tencent Cloud,S3.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
s3.large4,Tencent Cloud,S3.LARGE4,General Purpose,4,4.0GB,0,0,0,0,
s3.large8,Tencent Cloud,S3.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
s3.large16,Tencent Cloud,S3.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
s3.2xlarge8,Tencent Cloud,S3.2XLARGE8,General Purpose,8,8.0GB,0,0,0,0,
s3.2xlarge16,Tencent Cloud,S3.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
s3.2xlarge32,Tencent Cloud,S3.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
s3.2xlarge64,Tencent Cloud,S3.2XLARGE64,General Purpose,8,64.0GB,0,0,0,0,
s4.small1,Tencent Cloud,S4.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
s4.small2,Tencent Cloud,S4.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
s4.small4,Tencent Cloud,S4.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
s4.medium2,Tencent Cloud,S4.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
s4.medium4,Tencent Cloud,S4.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
s4.medium8,Tencent Cloud,S4.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
s4.large4,Tencent Cloud,S4.LARGE4,General Purpose,4,4.0GB,0,0,0,0,
s4.large8,Tencent Cloud,S4.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
s4.large16,Tencent Cloud,S4.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
s4.2xlarge16,Tencent Cloud,S4.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
s4.2xlarge32,Tencent Cloud,S4.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
s5.small1,Tencent Cloud,S5.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
s5.small2,Tencent Cloud,S5.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
s5.small4,Tencent Cloud,S5.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
s5.medium2,Tencent Cloud,S5.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
s5.medium4,Tencent Cloud,S5.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
s5.medium8,Tencent Cloud,S5.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
s5.large4,Tencent Cloud,S5.LARGE4,General Purpose,4,4.0GB,0,0,0,0,
s5.large8,Tencent Cloud,S5.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
s5.large12,Tencent Cloud,S5.LARGE12,General Purpose,4,12.0GB,0,0,0,0,
s5.large16,Tencent Cloud,S5.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
s5.2xlarge8,Tencent Cloud,S5.2XLARGE8,General Purpose,8,8.0GB,0,0,0,0,
s5.2xlarge16,Tencent Cloud,S5.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
s5.2xlarge24,Tencent Cloud,S5.2XLARGE24,General Purpose,8,24.0GB,0,0,0,0,
s5.2xlarge32,Tencent Cloud,S5.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
s5.2xlarge64,Tencent Cloud,S5.2XLARGE64,General Purpose,8,64.0GB,0,0,0,0,
s5se.large16,Tencent Cloud,S5se.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
s5se.2xlarge16,Tencent Cloud,S5se.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
s5se.2xlarge32,Tencent Cloud,S5se.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
s6.small1,Tencent Cloud,S6.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
s6.small2,Tencent Cloud,S6.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
s6.small4,Tencent Cloud,S6.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
s6.medium2,Tencent Cloud,S6.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
s6.medium4,Tencent Cloud,S6.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
s6.medium8,Tencent Cloud,S6.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
s6.large8,Tencent Cloud,S6.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
s6.large16,Tencent Cloud,S6.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
s6.2xlarge16,Tencent Cloud,S6.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
s6.2xlarge24,Tencent Cloud,S6.2XLARGE24,General Purpose,8,24.0GB,0,0,0,0,
s6.2xlarge32,Tencent Cloud,S6.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
sa2.small1,Tencent Cloud,SA2.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
sa2.small2,Tencent Cloud,SA2.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
sa2.small4,Tencent Cloud,SA2.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
sa2.medium2,Tencent Cloud,SA2.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
sa2.medium4,Tencent Cloud,SA2.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
sa2.medium8,Tencent Cloud,SA2.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
sa2.large4,Tencent Cloud,SA2.LARGE4,General Purpose,4,4.0GB,0,0,0,0,
sa2.large8,Tencent Cloud,SA2.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
sa2.large12,Tencent Cloud,SA2.LARGE12,General Purpose,4,12.0GB,0,0,0,0,
sa2.large16,Tencent Cloud,SA2.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
sa2.2xlarge8,Tencent Cloud,SA2.2XLARGE8,General Purpose,8,8.0GB,0,0,0,0,
sa2.2xlarge16,Tencent Cloud,SA2.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
sa2.2xlarge24,Tencent Cloud,SA2.2XLARGE24,General Purpose,8,24.0GB,0,0,0,0,
sa2.2xlarge32,Tencent Cloud,SA2.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
sa3.small1,Tencent Cloud,SA3.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
sa3.small2,Tencent Cloud,SA3.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
sa3.small4,Tencent Cloud,SA3.SMALL4,General Purpose,1,4.0GB,0,0,0,0,
sa3.medium2,Tencent Cloud,SA3.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
sa3.medium4,Tencent Cloud,SA3.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
sa3.medium8,Tencent Cloud,SA3.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
sa3.large8,Tencent Cloud,SA3.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
sa3.large16,Tencent Cloud,SA3.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
sa3.2xlarge8,Tencent Cloud,SA3.2XLARGE8,General Purpose,8,8.0GB,0,0,0,0,
sa3.2xlarge16,Tencent Cloud,SA3.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
sa3.2xlarge24,Tencent Cloud,SA3.2XLARGE24,General Purpose,8,24.0GB,0,0,0,0,
sa3.2xlarge32,Tencent Cloud,SA3.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
sa3.2xlarge64,Tencent Cloud,SA3.2XLARGE64,General Purpose,8,64.0GB,0,0,0,0,
sn3ne.small2,Tencent Cloud,SN3ne.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
sn3ne.medium2,Tencent Cloud,SN3ne.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
sn3ne.medium4,Tencent Cloud,SN3ne.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
sn3ne.large4,Tencent Cloud,SN3ne.LARGE4,General Purpose,4,4.0GB,0,0,0,0,
sn3ne.large8,Tencent Cloud,SN3ne.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
sn3ne.large16,Tencent Cloud,SN3ne.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
sn3ne.2xlarge8,Tencent Cloud,SN3ne.2XLARGE8,General Purpose,8,8.0GB,0,0,0,0,
sn3ne.2xlarge16,Tencent Cloud,SN3ne.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
sn3ne.2xlarge32,Tencent Cloud,SN3ne.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
sn3ne.2xlarge64,Tencent Cloud,SN3ne.2XLARGE64,General Purpose,8,64.0GB,0,0,0,0,
sr1.small1,Tencent Cloud,SR1.SMALL1,General Purpose,1,1.0GB,0,0,0,0,
sr1.small2,Tencent Cloud,SR1.SMALL2,General Purpose,1,2.0GB,0,0,0,0,
sr1.medium2,Tencent Cloud,SR1.MEDIUM2,General Purpose,2,2.0GB,0,0,0,0,
sr1.medium4,Tencent Cloud,SR1.MEDIUM4,General Purpose,2,4.0GB,0,0,0,0,
sr1.medium8,Tencent Cloud,SR1.MEDIUM8,General Purpose,2,8.0GB,0,0,0,0,
sr1.large8,Tencent Cloud,SR1.LARGE8,General Purpose,4,8.0GB,0,0,0,0,
sr1.large16,Tencent Cloud,SR1.LARGE16,General Purpose,4,16.0GB,0,0,0,0,
sr1.2xlarge16,Tencent Cloud,SR1.2XLARGE16,General Purpose,8,16.0GB,0,0,0,0,
sr1.2xlarge32,Tencent Cloud,SR1.2XLARGE32,General Purpose,8,32.0GB,0,0,0,0,
1xcpu-1gb,UpCloud,1xCPU-1GB,General Purpose,1,1.0GB,25,0,0,0,
1xcpu-2gb,UpCloud,1xCPU-2GB,General Purpose,1,2.0GB,50,0,0,0,
2xcpu-4gb,UpCloud,2xCPU-4GB,General Purpose,2,4.0GB,80,0,0,0,
4xcpu-8gb,UpCloud,4xCPU-8GB,General Purpose,4,8.0GB,160,0,0,0,
6xcpu-16gb,UpCloud,6xCPU-16GB,General Purpose,6,16.0GB,320,0,0,0,
8xcpu-32gb,UpCloud,8xCPU-32GB,General Purpose,8,32.0GB,640,0,0,0,
v1-standard-1,VEXXHOST,v1-standard-1,General Purpose,2,1.0GB,40,0,0,0,
v1-standard-2,VEXXHOST,v1-standard-2,General Purpose,4,2.0GB,50,0,0,0,
v1-standard-4,VEXXHOST,v1-standard-4,General Purpose,4,4.0GB,100,0,0,0,
v1-standard-8,VEXXHOST,v1-standard-8,General Purpose,8,8.0GB,200,0,0,0,
v1-standard-16,VEXXHOST,v1-standard-16,General Purpose,8,16.0GB,400,0,0,0,
v2-highcpu-1,VEXXHOST,v2-highcpu-1,Compute optimized,1,1.0GB,0,0,0,0,
v2-highcpu-2,VEXXHOST,v2-highcpu-2,Compute optimized,2,2.0GB,0,0,0,0,
v2-highcpu-4,VEXXHOST,v2-highcpu-4,Compute optimized,4,4.0GB,0,0,0,0,
v2-highcpu-8,VEXXHOST,v2-highcpu-8,Compute optimized,8,8.0GB,0,0,0,0,
v2-standard-1,VEXXHOST,v2-standard-1,General Purpose,1,4.0GB,0,0,0,0,
v2-standard-2,VEXXHOST,v2-standard-2,General Purpose,2,8.0GB,0,0,0,0,
v2-standard-4,VEXXHOST,v2-standard-4,General Purpose,4,16.0GB,0,0,0,0,
v2-standard-8,VEXXHOST,v2-standard-8,General Purpose,8,32.0GB,0,0,0,0,
v3-standard-1,VEXXHOST,v3-standard-1,General Purpose,1,4.0GB,20,0,0,0,
v3-standard-2,VEXXHOST,v3-standard-2,General Purpose,2,8.0GB,40,0,0,0,
v3-standard-4,VEXXHOST,v3-standard-4,General Purpose,4,16.0GB,80,0,0,0,
v3-standard-6,VEXXHOST,v3-standard-6,General Purpose,6,24.0GB,120,0,0,0,
v3-standard-8,VEXXHOST,v3-standard-8,General Purpose,8,32.0GB,160,0,0,0,
v3-starter-1,VEXXHOST,v3-starter-1,General Purpose,1,2.0GB,10,0,0,0,
v3-starter-2,VEXXHOST,v3-starter-2,General Purpose,2,4.0GB,20,0,0,0,
v3-starter-4,VEXXHOST,v3-starter-4,General Purpose,4,8.0GB,40,0,0,0,
v3-starter-6,VEXXHOST,v3-starter-6,General Purpose,6,12.0GB,60,0,0,0,
v3-starter-8,VEXXHOST,v3-starter-8,General Purpose,8,16.0GB,80,0,0,0,
1-1-amdhighperf,Vultr,1CPU 1GB AMDHIGHPERF,Compute optimized,1,1.0GB,25,0,0,0,
1-2-amdhighperf,Vultr,1CPU 2GB AMDHIGHPERF,Compute optimized,1,2.0GB,50,0,0,0,
2-2-amdhighperf,Vultr,2CPU 2GB AMDHIGHPERF,Compute optimized,2,2.0GB,60,0,0,0,
2-4-amdhighperf,Vultr,2CPU 4GB AMDHIGHPERF,Compute optimized,2,4.0GB,100,0,0,0,
4-8-amdhighperf,Vultr,4CPU 8GB AMDHIGHPERF,Compute optimized,4,8.0GB,180,0,0,0,
4-12-amdhighperf,Vultr,4CPU 12GB AMDHIGHPERF,Compute optimized,4,12.0GB,260,0,0,0,
8-16-amdhighperf,Vultr,8CPU 16GB AMDHIGHPERF,Compute optimized,8,16.0GB,350,0,0,0,
1-1-ssd,Vultr,1CPU 1GB SSD,General Purpose,1,1.0GB,25,0,0,0,
1-2-ssd,Vultr,1CPU 2GB SSD,General Purpose,1,2.0GB,55,0,0,0,
2-4-ssd,Vultr,2CPU 4GB SSD,General Purpose,2,4.0GB,80,0,0,0,
4-8-ssd,Vultr,4CPU 8GB SSD,General Purpose,4,8.0GB,160,0,0,0,
6-16-ssd,Vultr,6CPU 16GB SSD,General Purpose,6,16.0GB,320,0,0,0,
8-32-ssd,Vultr,8CPU 32GB SSD,General Purpose,8,32.0GB,640,0,0,0,
2-8-dedicated,Vultr,2CPU 8GB DEDICATED,HPC,2,8.0GB,110,0,0,0,
4-16-dedicated,Vultr,4CPU 16GB DEDICATED,HPC,4,16.0GB,110,0,0,0,
6-24-dedicated,Vultr,6CPU 24GB DEDICATED,HPC,6,24.0GB,110,0,0,0,
118,Vultr,8CPU 32768MB DEDICATED,HPC,8,32.0GB,110,0,0,0,
1-2-dedicatedoptimized,Vultr,1CPU 2GB DEDICATEDOPTIMIZED,General Purpose,1,2.0GB,25,0,0,0,
1-4-dedicatedoptimized,Vultr,1CPU 4GB DEDICATEDOPTIMIZED,General Purpose,1,4.0GB,30,0,0,0,
1-8-dedicatedoptimized,Vultr,1CPU 8GB DEDICATEDOPTIMIZED,General Purpose,1,8.0GB,150,0,0,0,
2-4-dedicatedoptimized,Vultr,2CPU 4GB DEDICATEDOPTIMIZED,General Purpose,2,4.0GB,75,0,0,0,
2-8-dedicatedoptimized,Vultr,2CPU 8GB DEDICATEDOPTIMIZED,General Purpose,2,8.0GB,50,0,0,0,
2-16-dedicatedoptimized,Vultr,2CPU 16GB DEDICATEDOPTIMIZED,General Purpose,2,16.0GB,480,0,0,0,
4-8-dedicatedoptimized,Vultr,4CPU 8GB DEDICATEDOPTIMIZED,General Purpose,4,8.0GB,150,0,0,0,
4-16-dedicatedoptimized,Vultr,4CPU 16GB DEDICATEDOPTIMIZED,General Purpose,4,16.0GB,80,0,0,0,
4-32-dedicatedoptimized,Vultr,4CPU 32GB DEDICATEDOPTIMIZED,General Purpose,4,32.0GB,960,0,0,0,
8-16-dedicatedoptimized,Vultr,8CPU 16GB DEDICATEDOPTIMIZED,General Purpose,8,16.0GB,300,0,0,0,
8-32-dedicatedoptimized,Vultr,8CPU 32GB DEDICATEDOPTIMIZED,General Purpose,8,32.0GB,160,0,0,0,
8-64-dedicatedoptimized,Vultr,8CPU 64GB DEDICATEDOPTIMIZED,General Purpose,8,64.0GB,1920,0,0,0,
1-1-highfrequency,Vultr,1CPU 1GB HIGHFREQUENCY,Compute optimized,1,1.0GB,32,0,0,0,
1-2-highfrequency,Vultr,1CPU 2GB HIGHFREQUENCY,Compute optimized,1,2.0GB,64,0,0,0,
2-2-highfrequency,Vultr,2CPU 2GB HIGHFREQUENCY,Compute optimized,2,2.0GB,80,0,0,0,
2-4-highfrequency,Vultr,2CPU 4GB HIGHFREQUENCY,Compute optimized,2,4.0GB,128,0,0,0,
3-8-highfrequency,Vultr,3CPU 8GB HIGHFREQUENCY,Compute optimized,3,8.0GB,256,0,0,0,
4-16-highfrequency,Vultr,4CPU 16GB HIGHFREQUENCY,Compute optimized,4,16.0GB,384,0,0,0,
6-24-highfrequency,Vultr,6CPU 24GB HIGHFREQUENCY,Compute optimized,6,24.0GB,448,0,0,0,
8-32-highfrequency,Vultr,8CPU 32GB HIGHFREQUENCY,Compute optimized,8,32.0GB,512,0,0,0,
1-1-intelhighperf,Vultr,1CPU 1GB INTELHIGHPERF,General Purpose,1,1.0GB,25,0,0,0,
1-2-intelhighperf,Vultr,1CPU 2GB INTELHIGHPERF,General Purpose,1,2.0GB,50,0,0,0,
2-2-intelhighperf,Vultr,2CPU 2GB INTELHIGHPERF,General Purpose,2,2.0GB,60,0,0,0,
2-4-intelhighperf,Vultr,2CPU 4GB INTELHIGHPERF,General Purpose,2,4.0GB,100,0,0,0,
4-8-intelhighperf,Vultr,4CPU 8GB INTELHIGHPERF,General Purpose,4,8.0GB,180,0,0,0,
4-12-intelhighperf,Vultr,4CPU 12GB INTELHIGHPERF,General Purpose,4,12.0GB,260,0,0,0,
8-16-intelhighperf,Vultr,8CPU 16GB INTELHIGHPERF,General Purpose,8,16.0GB,350,0,0,0,
medium,Walhalla Cloud,Medium,,2,,0,0,0,0,
medium,Walhalla Cloud,Large,,4,,0,0,0,0,
xs,Walhalla Cloud,XS,General Purpose,1,2.0GB,0,0,0,0,
xs_x4,Walhalla Cloud,XS_x4,General Purpose,1,4.0GB,0,0,0,0,
s_,Walhalla Cloud,S_,General Purpose,2,4.0GB,0,0,0,0,
s_x4,Walhalla Cloud,S_x4,General Purpose,2,8.0GB,0,0,0,0,
m_,Walhalla Cloud,M_,General Purpose,4,8.0GB,0,0,0,0,
m_x4,Walhalla Cloud,M_x4,General Purpose,4,16.0GB,0,0,0,0,
l_,Walhalla Cloud,L_,General Purpose,8,16.0GB,0,0,0,0,
l_x4,Walhalla Cloud,L_x4,General Purpose,8,32.0GB,0,0,0,0,
r1-generic-1,bluvalt,R1-Generic-1,General Purpose,1,2.0GB,0,0,0,0,
r1-generic-2,bluvalt,R1-Generic-2,General Purpose,2,4.0GB,0,0,0,0,
r1-generic-2-8,bluvalt,R1-Generic-2-8,General Purpose,2,8.0GB,0,0,0,0,
r1-generic-4-4,bluvalt,R1-Generic-4-4,General Purpose,4,4.0GB,0,0,0,0,
r1-generic-4,bluvalt,R1-Generic-4,General Purpose,4,8.0GB,0,0,0,0,
r1-generic-4-12,bluvalt,R1-Generic-4-12,General Purpose,4,12.0GB,0,0,0,0,
r1-generic-4-16,bluvalt,R1-Generic-4-16,General Purpose,4,16.0GB,0,0,0,0,
r1-generic-8,bluvalt,R1-Generic-8,General Purpose,8,16.0GB,0,0,0,0,
r1-generic-8-32,bluvalt,R1-Generic-8-32,General Purpose,8,32.0GB,0,0,0,0,
r1-memory-4,bluvalt,R1-Memory-4,Memory optimized,4,32.0GB,0,0,0,0,
r1-memory-8,bluvalt,R1-Memory-8,Memory optimized,8,64.0GB,0,0,0,0,
r1-network-2,bluvalt,R1-Network-2,General Purpose,2,4.0GB,0,0,0,0,
r1-network-8,bluvalt,R1-Network-8,General Purpose,8,16.0GB,0,0,0,0,
cloud-vds-2,cherry servers,Cloud VDS 2,General Purpose,4,16.0GB,100,0,0,0,
cloud-vds-4,cherry servers,Cloud VDS 4,General Purpose,8,32.0GB,200,0,0,0,
cloud-vps-1,cherry servers,Cloud VPS 1,General Purpose,1,1.0GB,20,0,0,0,
cloud-vps-2,cherry servers,Cloud VPS 2,General Purpose,2,2.0GB,40,0,0,0,
cloud-vps-4,cherry servers,Cloud VPS 4,General Purpose,4,4.0GB,80,0,0,0,
cloud-vps-6,cherry servers,Cloud VPS 6,General Purpose,6,6.0GB,100,0,0,0,
1-1,gridscale,1core 1GB,Flexible,1,1.0GB,0,0,0,0,
1-2,gridscale,1core 2GB,Flexible,1,2.0GB,0,0,0,0,
1-4,gridscale,1core 4GB,Flexible,1,4.0GB,0,0,0,0,
,gridscale,1core 8GB,Flexible,1,8.0GB,0,0,0,0,
,gridscale,1core 16GB,Flexible,1,16.0GB,0,0,0,0,
2-2,gridscale,2cores 2GB,Flexible,2,2.0GB,0,0,0,0,
2-4,gridscale,2cores 4GB,Flexible,2,4.0GB,0,0,0,0,
2-8,gridscale,2cores 8GB,Flexible,2,8.0GB,0,0,0,0,
,gridscale,2cores 16GB,Flexible,2,16.0GB,0,0,0,0,
,gridscale,2cores 24GB,Flexible,2,24.0GB,0,0,0,0,
,gridscale,2cores 32GB,Flexible,2,32.0GB,0,0,0,0,
3-4,gridscale,3cores 4GB,Flexible,3,4.0GB,0,0,0,0,
3-8,gridscale,3cores 8GB,Flexible,3,8.0GB,0,0,0,0,
3-16,gridscale,3cores 16GB,Flexible,3,16.0GB,0,0,0,0,
,gridscale,3cores 24GB,Flexible,3,24.0GB,0,0,0,0,
,gridscale,3cores 32GB,Flexible,3,32.0GB,0,0,0,0,
,gridscale,3cores 48GB,Flexible,3,48.0GB,0,0,0,0,
4-4,gridscale,4cores 4GB,Flexible,4,4.0GB,0,0,0,0,
4-8,gridscale,4cores 8GB,Flexible,4,8.0GB,0,0,0,0,
4-16,gridscale,4cores 16GB,Flexible,4,16.0GB,0,0,0,0,
4-24,gridscale,4cores 24GB,Flexible,4,24.0GB,0,0,0,0,
,gridscale,4cores 32GB,Flexible,4,32.0GB,0,0,0,0,
,gridscale,4cores 48GB,Flexible,4,48.0GB,0,0,0,0,
,gridscale,4cores 64GB,Flexible,4,64.0GB,0,0,0,0,
6-8,gridscale,6cores 8GB,Flexible,6,8.0GB,0,0,0,0,
6-16,gridscale,6cores 16GB,Flexible,6,16.0GB,0,0,0,0,
